logFC	logCPM	LR	PValue	FDR
PTK6	-5.964296699638	-1.68644601912752	4.64217355464229	0.0311954683957511	0.0589544720899406
C5AR1	-5.96427103094657	-1.68647065209801	4.64213858522489	0.0311961040298854	0.0589544720899406
MUC15	-5.92487618799278	-1.71764042617063	4.5147763660355	0.0336032787895757	0.0630037433745021
PDGFRL	-5.92438157517487	-1.71806750103419	4.51358213232818	0.0336267463763251	0.0630327282012446
TNFAIP3	5.90863311194147	8.15715410964593	10941.7803804393	0	0
DDO	-5.88335155872671	-1.75037689996109	4.38510974239351	0.036254158093174	0.0672140907509221
HVCN1	-5.88327416746666	-1.7504480972896	4.38460440452611	0.0362649067593352	0.0672231623714221
ERICH4	-5.88321991631863	-1.7504950404417	4.38439730959047	0.0362693126853597	0.0672231623714221
B3GALT1	-5.88295643425832	-1.75073168313947	4.38372565195161	0.0362836059967369	0.0672401422587336
NEURL3	5.88280530395341	2.96405902782412	2715.96073445028	0	0
CCL5	5.86955091351954	0.905480364659232	836.120134708155	7.57020241837823e-184	1.18077133435228e-181
TMC4	-5.84121744183839	-1.78333690037108	4.25675975465443	0.0390944238512527	0.0717795856893295
KLF8	-5.84108657610347	-1.78347858540739	4.25550434389018	0.0391233293885901	0.0718019136642818
FLT4	-5.84108413005397	-1.78347897316609	4.25557736724868	0.0391216474291012	0.0718019136642818
ZNF750	-5.84092862108411	-1.78359793838882	4.25505222025182	0.0391337449182336	0.0718109700166241
ENSCSAG00000009309	-5.79728030518275	-1.81755251500102	4.12635639593492	0.0422201620349585	0.0767969683440269
LAMB3	5.79678887580884	1.29145414971672	1054.05677500613	3.19577732729426e-231	6.86411058069007e-229
ENSCSAG00000000425	-5.75244361840462	-1.8521814964079	3.99843640898383	0.045542494423405	0.0818508671659612
ENSCSAG00000010707	-5.75236613049583	-1.85225315499286	3.99821918717513	0.0455483645631982	0.0818508671659612
NFKBIA	5.74878072672029	7.3412471722979	8507.06423420748	0	0
AVPR1B	-5.70593617051184	-1.88785890264014	3.86878527317819	0.0491921123822421	0.0873444987711256
ENSCSAG00000009268	-5.70578223521249	-1.88800301865697	3.86883378125	0.0491906905967161	0.0873444987711256
GLB1L3	-5.65809005416279	-1.92427330035668	3.73999657974789	0.0531245539377166	0.0933151770601907
CXCL1	5.64732221501637	-1.52392986765225	134.669212528026	3.90023562254308e-31	8.36348398143363e-30
ENSCSAG00000000153	-5.60843680379795	-1.96175449908561	3.61151296067837	0.0573808953090895	0.0998869534378204
MAP3K19	-5.60830703429843	-1.96187442216846	3.61141428096194	0.0573842999943882	0.0998869534378204
NUTM1	-5.55681516694376	-2.00042686819463	3.48217587318823	0.0620331233018253	0.106591210688592
DUSP1	5.38318192942068	8.31022520644216	6134.33304062172	0	0
ENSCSAG00000019218	5.28080178281968	-0.0339630399647958	145.407955161343	1.74893093799657e-33	4.02715169589299e-32
CXCL2	5.24452196137857	-0.830683697477727	203.862242639212	2.99946169461237e-46	9.51548356484533e-45
ICAM1	5.00766104084523	-0.647322673816598	213.852109206338	1.98371921698604e-48	6.7333391660495e-47
IFIT1	4.99575114144293	2.54167873151489	1708.25505976018	0	0
ABCA4	4.80296626071627	0.123485828965412	342.557517093749	1.76968075493723e-76	1.01250468345797e-74
PER1	4.53992658595225	4.97297142883315	4381.61151935373	0	0
IFI44	4.35019948339294	-0.229438843926395	213.99245180055	1.84868976508768e-48	6.30769096410905e-47
EGR1	4.32989394190234	1.72227612797767	754.471553808388	4.27689519618792e-166	5.89851377478464e-164
NR4A1	4.25555683698827	2.82436165237311	1458.33084907083	4.43809288346275e-319	1.57156466789449e-316
FOS	4.22982291228668	0.895276309091792	438.084894578855	2.82650012220631e-97	2.02365052465285e-95
KLF4	4.2045792756334	0.790578432542421	398.99289147446	9.12368326245262e-89	6.00695970375147e-87
PDE4B	4.20118403043666	2.18103518148011	985.586113612102	2.43976472993477e-216	4.70085257229491e-214
NOSTRIN	-4.07176829437845	0.873505670478442	25.7752103659552	3.83583669758445e-07	1.787237994728e-06
SLC6A12	4.03736043454073	-0.767651599879125	120.237029597578	5.61360575973945e-28	1.06439164492194e-26
IFIT2	3.96657982029217	5.39068254547291	4031.13820037584	0	0
DUSP8	3.93317453377185	4.72518645689424	3089.69108642903	0	0
SLC6A13	3.91690701435214	-0.0652297341719981	187.067593419717	1.38815399036859e-42	4.14295981362397e-41
PIM3	3.85527829456341	6.50300635957059	2424.29916369898	0	0
CNTFR	3.80414400064566	0.185055076426746	207.604093106897	4.5771880316546e-47	1.49179894504325e-45
DDR2	3.78360931452633	-0.332004969309933	141.411117916943	1.30811381006618e-32	2.94482940541015e-31
ENSCSAG00000003176	3.70222795803157	0.749581099337723	286.667636513505	2.64644214419046e-64	1.23834589189941e-62
ENSCSAG00000008919	3.69597026855181	-0.211947571363701	145.201026016053	1.9409389585496e-33	4.44583605505539e-32
IL1A	3.68008982804811	2.55988723092363	901.390598236246	4.89239650015183e-198	8.43423407170912e-196
ACTN2	3.65465190821784	-1.00827459637828	77.7120886636288	1.19209518391662e-18	1.43423609730721e-17
IFIH1	3.63871703195136	5.56937189533534	3063.62454868375	0	0
NR4A2	3.61047018999942	2.07157267921421	640.049439738448	3.25977396002165e-141	3.58903852304233e-139
GBP1	3.55966802022638	-1.20035846990969	62.39881139776	2.8049246753664e-15	2.71619535082414e-14
ATF3	3.4947108939448	4.4515951416713	1834.66675466789	0	0
PTPRD	3.49428877786835	0.14584234832304	162.51281306723	3.19635364855261e-37	8.29279712937354e-36
TBX2	3.45827456330668	0.604763707272895	217.961091732269	2.51843467811782e-49	8.72924104568775e-48
DDX60	3.4539375993075	1.13834336564208	310.510593815473	1.69042363790411e-69	8.58446918752702e-68
SLC1A3	3.42368785120342	-0.508507229730171	95.7817033959058	1.28275765144535e-22	1.89051639473982e-21
PRDM1	3.42114847380504	2.46495601354797	688.877254619131	7.84234199577433e-152	9.34094225714867e-150
ADCY10	3.36675393622808	-0.737891947686074	77.1440919289057	1.58929345847397e-18	1.892992990266e-17
JUN	3.3286496359994	6.54061177589717	3296.91110516554	0	0
CHAC1	3.31769094266337	1.31302924953241	316.085221054783	1.03190812232563e-70	5.40802408748417e-69
SLC25A25	3.30470609601794	3.61771566666238	1257.89708965799	1.59547687596803e-275	4.97712810212692e-273
MAB21L3	3.28809883954536	-0.823469157744264	67.8643725980017	1.75137291126662e-16	1.83425162936973e-15
TNFSF15	3.28022878519702	-0.238715118076671	104.226638282151	1.80448155002676e-24	2.8973428025062e-23
INHBE	3.27560601021415	-1.22414312254446	49.1310436604661	2.39420961665756e-12	1.83982019926378e-11
RNASE10	3.21055345874984	-0.971622250881042	56.7935439834621	4.8405292518471e-14	4.26787444533652e-13
ZC3HAV1	3.20724797457329	7.49766658848216	2943.53356390215	0	0
NEDD9	3.16318805466939	1.74377612188534	367.395535896191	6.90672261210057e-82	4.24844505463576e-80
RIPK4	3.16284697119488	3.76940629921512	1237.1844614056	5.06034541729319e-271	1.50683285584944e-268
ENSCSAG00000014166	3.15278990409439	1.08290982878638	237.355937116174	1.48334546515168e-53	5.616991989716e-52
NOCT	3.14527536068738	3.18766829557617	889.174331074293	2.21414891514406e-195	3.71920244695097e-193
CSRNP1	3.13109764053735	6.37124670786765	3739.00715838601	0	0
SNORD17	3.12511514323527	2.67597830880397	634.505969701461	5.23383144958188e-140	5.62079177478868e-138
PPP1R15A	3.09557913809225	7.78941893921818	4770.53489337387	0	0
IFIT3	3.07509542049435	4.00457801904658	1218.68453460889	5.30462265300514e-267	1.51089491303638e-264
NFKBID	3.07276894372033	0.605646381155973	159.691471466302	1.32147362358444e-36	3.34892599926563e-35
IL12RB2	3.06914108581137	-1.11354612235872	44.9950994325036	1.97528153056855e-11	1.41653741726924e-10
PTX3	2.99072975770449	-1.01109623104934	45.4799560410323	1.54208882384088e-11	1.11503574889422e-10
SARM1	2.97651552256574	0.529327930028045	139.119511771797	4.14725140946542e-32	9.19412655952893e-31
ENSCSAG00000004142	-2.97574814030854	-0.156296270438867	9.64043313068616	0.00190340347563804	0.00485939055686079
PER2	2.97437997466172	3.35484707793039	838.917885694637	1.86577779733097e-184	2.94523140971451e-182
OTUD1	2.96382460891765	2.64568714499291	553.528950176071	2.14933689720708e-122	2.04062405994255e-120
NEFL	2.95214074934343	0.303072286882296	115.836675839463	5.16096518075779e-27	9.4970457581866e-26
ENSCSAG00000013838	2.88939084909549	-1.01197421268282	41.4069392690961	1.23617788311773e-10	8.20071018967518e-10
SLC5A11	2.82952058710386	-0.429452508971007	60.8578507462607	6.13483640915278e-15	5.80770423646818e-14
HIVEP2	2.81510864918383	5.38906082573136	1796.70018510375	0	0
ENSCSAG00000007085	-2.81157573808134	0.607118728938716	15.8942690466854	6.6981232947484e-05	0.000223191280284317
SNORA23	2.8103598868107	3.5673711988907	833.510449580536	2.79557158335137e-183	4.30912692765526e-181
PDZD2	2.7908731767295	-0.629466651720017	50.5163383069184	1.1817685982078e-12	9.30500731593663e-12
DNAH17	2.76639157392591	-0.879281829483434	40.7690189640446	1.71327846062102e-10	1.12293018464515e-09
ARRDC3	2.76109493648189	5.26142548321346	841.261152083976	5.77326951807422e-185	9.22455819826932e-183
MMP17	2.75023948679353	-0.757630455423055	44.0530258906268	3.19599424835757e-11	2.25370918417551e-10
VWCE	2.72721780992665	-1.18043548065942	30.981632237567	2.60481903101468e-08	1.39641321376245e-07
GADD45B	2.70872822321142	7.29329738893003	3354.50257163307	0	0
IL11	2.69715339286917	5.43279537157399	1095.8174462452	2.67880127812467e-240	6.15748321859464e-238
SLC22A31	-2.67616768664664	-0.429531333861551	7.10186964363815	0.0077003587620256	0.017120329288997
SLC13A1	-2.67102684807149	2.39175282887765	52.9682130560623	3.38990112017683e-13	2.7776413056008e-12
ENSCSAG00000013341	-2.63930209196421	0.444832077351153	13.292128090732	0.000266522788394298	0.000799629396277098
DDIT3	2.63209611318947	1.97325108324897	262.832559952754	4.14093411642296e-59	1.75014576752818e-57
TNFRSF10B	2.62123109969152	6.04460835732156	2163.62006168436	0	0
MFSD2A	2.62064235387493	1.37329770809606	176.403010587177	2.95686862101739e-40	8.42193318968908e-39
STPG4	2.61953856418466	-1.11564739429358	29.2338635920543	6.41482248450805e-08	3.29208790411377e-07
ENSCSAG00000004635	-2.61607347151457	-0.483639988484321	6.66372521032326	0.0098395014672142	0.0212524148076888
ATP8B1	2.61498158563627	3.60534906707758	406.574320795089	2.04087495650194e-90	1.37125865026094e-88
KLF6	2.61029866442541	6.13844760572626	2431.14270755246	0	0
TRANK1	2.60905294906218	0.57248995556	100.310112255402	1.30309780336354e-23	2.00154600465053e-22
SNORA74	2.59297757025591	1.99471381932334	229.601095352068	7.28345359353486e-52	2.66558125649424e-50
PLEKHA4	2.58294170362059	1.22725286803159	151.272079577357	9.13946930671439e-35	2.18912846172892e-33
IP6K3	2.57941908048588	4.6447223845791	1190.60750715912	6.70743562098772e-261	1.79348615318737e-258
SCARNA10	2.57848141739204	5.60895096967521	807.632233453031	1.18218639823455e-177	1.74033777412013e-175
SH2B3	2.57844121553577	4.33674890407976	975.542637067568	3.71946791332235e-214	7.0626766087463e-212
ISG15	2.57564461710601	3.61666158486102	685.323220831201	4.64851634103533e-151	5.43793402680758e-149
HERC6	2.56295917600415	1.1781371734278	145.533677961369	1.64167478555429e-33	3.79351376372705e-32
ANO7	-2.56227538673407	0.372540835228715	12.2334903721684	0.000469393067003416	0.00134956944566135
ENSCSAG00000022424	2.55116452268292	5.24786560690244	1589.54375182988	0	0
FUT1	2.53249451921152	-1.13776313458813	26.2093501283471	3.06335684494702e-07	1.44634599576562e-06
ENSCSAG00000017432	2.52434763509982	2.59146696947764	340.146484410644	5.92882898073855e-76	3.34825505627744e-74
GHR	-2.52356995026654	-0.566603334541908	6.02898702751561	0.0140728070668277	0.0291420765275133
SCARNA6	2.51886387493806	4.54670405694134	658.311076217209	3.48043372698188e-145	3.96527327747101e-143
RSAD2	2.51378454494019	2.35596437282841	297.578463691058	1.11006801577802e-66	5.42690714280734e-65
CCNL1	2.50401200676868	4.66615470600958	863.326434269602	9.21292849522767e-190	1.50884736430591e-187
IRF1	2.50276807257402	6.24442278127168	2313.863488201	0	0
ENSCSAG00000000215	2.49956979564387	-0.0575803967748202	57.1681947013331	4.00089296406037e-14	3.5442663701906e-13
TMOD4	2.49715169947057	-0.898893568069872	30.410825838247	3.4957181388812e-08	1.85347345329356e-07
ENSCSAG00000005864	-2.49057262889132	-0.596086867574365	5.81429132488632	0.0158964575575203	0.0324821252212463
KLHL3	2.47875982501387	-0.120637028790871	53.3744438320334	2.75659744158566e-13	2.27723453213464e-12
LNP1	-2.47446447895754	-0.610525346537046	5.71165112563444	0.0168526813124444	0.0342278453814365
GPRC5D	2.4742678945993	-1.1814717482229	23.7629813619846	1.08958008648138e-06	4.75697377310196e-06
HOXA13	-2.47374105624491	-0.611200051942944	5.70757359682284	0.0168918714988874	0.0342968077449903
GIMAP2	-2.45712071088043	-0.625993636774615	5.60322941457551	0.0179274023518923	0.0361695142615479
TMEM169	-2.45374151229333	0.270933671791302	10.8580839103458	0.000983654178154804	0.00265345625739844
CFH	-2.44582784230401	1.51759292077918	26.2564859746924	2.98949108705959e-07	1.41350820002363e-06
LCP1	-2.44411726827213	0.26221439077775	10.7229399180662	0.00105815412419344	0.00283632064958725
U3	2.43424253444623	7.42551427920302	937.091729039008	8.4860055287985e-206	1.52306362244271e-203
DHRS2	2.4313908648307	-1.07435643725155	24.6721535427337	6.79590390295712e-07	3.06822649677961e-06
CREB5	2.41951594445601	1.96929834748894	211.531064129255	6.36556049960874e-48	2.12759116494576e-46
BACH2	2.41642482121476	1.75464106032669	177.933260499583	1.3698957210329e-40	3.92743407811227e-39
ACOT6	-2.4063384100741	-0.671118941068062	5.29084177591897	0.0214378552378553	0.0424608887870566
NFKBIE	2.40536531404423	4.16025169913042	774.915693153898	1.53443837284043e-170	2.18524038706035e-168
CCDC62	2.40089969137985	-0.647097271058593	33.1423580243116	8.56523429579422e-09	4.84758962174928e-08
RNase_MRP	2.39682842773326	13.1052488637051	1308.37019969691	1.71500120087996e-286	5.61748643348232e-284
RELB	2.38199786200342	4.20424490789818	738.422061520458	1.32095569707928e-162	1.74819813566997e-160
ETS2	2.37924819034704	3.89320088349575	656.390175753305	9.10718656238842e-145	1.02864102017597e-142
KCNK5	2.37827401340418	0.135207631673338	57.3878942262505	3.57802777975629e-14	3.18906938573924e-13
CRB2	2.37119502184855	-1.11646408738011	22.2993603448156	2.33284302906518e-06	9.76826761483286e-06
ZC3H12A	2.36667381079192	3.9030620115279	652.7980117123	5.50301574199988e-144	6.16243694458824e-142
NTN1	2.36635429063843	-0.955905418993596	25.1477430523333	5.31017640537095e-07	2.43180465792276e-06
STX11	2.36351515719815	-0.881197348377081	26.5583233182421	2.5570069646118e-07	1.22002568282388e-06
PLA2G4C	2.36063091574291	1.54292077179903	146.427429396263	1.04688655779618e-33	2.43628910839175e-32
NRP2	2.35745805449617	-0.678564950831281	30.7966426234987	2.86533170973888e-08	1.52918843425657e-07
SMIM24	-2.35256825843698	-0.718652115182703	4.97852858593878	0.0256638018731675	0.0497996344997394
ZNF432	-2.31681478349249	-0.750267574950405	4.77507126178353	0.0288746513603041	0.0551721863967777
ENSCSAG00000009068	2.31184281883158	-0.647819630942622	29.8854197754801	4.58346617831292e-08	2.38872608863389e-07
TIPARP	2.29161529967013	6.6426749707602	1531.64012160166	0	0
DUSP4	2.27791537485273	1.83316645276438	164.435671580989	1.21503146253072e-37	3.17118370957719e-36
Metazoa_SRP	2.2718158168973	17.521197051891	1090.94364575602	3.07071146725193e-239	6.9366313179198e-237
NFATC2	2.26421519090418	-1.32224226272408	16.6927654910793	4.39482749056861e-05	0.000151728668725771
ENSCSAG00000018343	-2.25905788446954	-0.800888716049899	4.46546391497716	0.0345866964707732	0.0646256270907118
ENSCSAG00000017722	-2.25845054222704	-0.801448119834256	4.46189233176761	0.0346590815587725	0.0647383226644831
DHX58	2.24537984821832	5.10228886485188	996.805350281467	8.88523058447807e-219	1.73752673310197e-216
BCL6	2.24453186836261	3.42037025518887	395.329578223326	5.7232343324972e-88	3.7306376231034e-86
DUSP2	2.24099385583004	-0.663561498168667	27.1753406803014	1.85813618192153e-07	9.06715093316047e-07
NPPB	2.2322547784246	-0.793758196366538	24.3548623814548	8.0124244455115e-07	3.57070697568339e-06
ENSCSAG00000011187	-2.23121280349655	0.0643059035784855	8.3986969331695	0.00375490075962357	0.00902857584007856
GCSAM	-2.21987279413609	-0.835083991472921	4.26195803916372	0.0389749727492962	0.0716181741681576
SP140	-2.21968051938984	-0.835246597012236	4.26176141261951	0.0389794840477127	0.0716181741681576
PAPPA	2.21913571768469	0.775286592684744	74.8316134019478	5.12622536711474e-18	5.95423801063275e-17
ENSCSAG00000013839	2.21782409463733	-1.39785967941368	14.8455400729469	0.000116683654553401	0.000372966392280718
BAMBI	2.21265651277623	1.3813860235378	112.209258707116	3.21519296960949e-26	5.63174576040422e-25
ANKLE1	2.20811441993545	-1.09620864098882	18.6965138160087	1.53262440117006e-05	5.68207269500004e-05
CCN2	2.2030973905952	2.97210994023414	313.398105901523	3.97175989527292e-70	2.07322701784326e-68
AXIN2	2.20095614201819	1.23307209882524	100.685559532489	1.07808705635731e-23	1.66373340546449e-22
PLK3	2.19724808988323	1.86762168637826	153.036571048626	3.76080108266745e-35	9.12481773798315e-34
IER5	2.18831355503227	3.44478365297009	406.921161092328	1.71520769909564e-90	1.15838408626552e-88
AEN	2.18125928121817	5.8827727873049	1317.5950447653	1.6966467686481e-288	5.69986306739165e-286
GALC	-2.18089905086643	0.0178722672302472	7.9010060330313	0.00494073106682433	0.0115492343331904
NR1D1	2.17681707735297	5.4687737263887	1165.8556260255	1.60662092780579e-255	4.12744066590422e-253
ENSCSAG00000015001	2.16646384739832	4.45441756969767	708.020123043468	5.39125360863245e-156	6.85788395925266e-154
7SK	2.16099390995974	15.322963216763	1772.60033056652	0	0
NFKBIZ	2.15998455789531	7.23960844142439	1931.74316820553	0	0
VMAC	-2.15860806575733	-0.888447092996458	3.9593303454223	0.0466122430117805	0.0834992627755467
IRAK2	2.14825123048429	2.62896610311172	232.883386441329	1.40133099500706e-52	5.20120076390439e-51
FRMD6	2.14249855808162	7.42528878225036	1803.46155289483	0	0
SNORA73	2.13628656106607	9.37158580216463	1206.21303276715	2.72293129403506e-264	7.59060549243559e-262
P2RY11	2.13575652580891	-0.727608510522515	22.7509411338114	1.84413802908271e-06	7.8422253998837e-06
GPM6A	-2.13038845570716	0.514797959238757	11.0303053066428	0.000896343843013937	0.00243251236161971
ZEB2	2.12223224504853	1.54394653750222	112.861950983413	2.3133361007432e-26	4.06836638817952e-25
ENSCSAG00000014913	-2.12041080967442	5.04482135384183	186.437425279661	1.90546951546555e-42	5.6739685435522e-41
TRAF3	2.11609703272286	4.62892534485317	729.283996901057	1.28200713455037e-160	1.66305519573059e-158
RNaseP_nuc	2.11324847876483	13.8312192739141	869.065037422892	5.21003381032001e-191	8.64074214972313e-189
SLCO5A1	2.10732422729936	2.85509893988929	251.435471163013	1.26327393169486e-56	5.09274309325111e-55
CARD9	2.10168121817784	-1.56215961911393	11.2164318025596	0.000810762322588214	0.00222416414375016
EPHA2	2.10053050316312	8.3799866960316	1931.74029582517	0	0
ABCA8	-2.0949742059924	-0.943561474228385	3.66112686431241	0.0556959516898636	0.0972841433196364
CXCL14	-2.09477092640857	-0.943749413486362	3.66006215518347	0.0557315539232341	0.0973155938306541
RASGEF1B	2.08587415925378	-0.0604027319837269	35.0942371761729	3.14129051001359e-09	1.85309267276893e-08
CPEB3	2.08561789587297	1.60143876281594	111.764786056797	4.02318642879061e-26	7.00954635505514e-25
ENSCSAG00000015701	2.07995303117247	0.41795876168694	49.1101321080836	2.41987019795173e-12	1.85844896445273e-11
GMFG	-2.07345931616841	-0.96209776398349	3.56387788473472	0.0590496379452182	0.102310018032035
SPAG6	-2.07307311384717	-0.962550594535065	3.56223910699908	0.0591079569823177	0.102397521140067
DUSP5	2.07097263196572	4.13330396794893	496.336055675532	5.9590418769834e-110	4.84940165666065e-108
Telomerase-vert	2.07095090513043	8.11700821515528	1558.68483010328	0	0
SPRY4	2.06957344240346	-0.544221747666324	24.0287542604274	9.4907711612264e-07	4.18398666737511e-06
ENSCSAG00000005692	2.06470069034319	-1.29886113500062	13.2876939012547	0.00026715388504478	0.000801155917110714
THBS1	2.06001164192814	6.08904463745786	1189.83769055966	9.85962224152666e-261	2.58361541216965e-258
MAMLD1	2.05942922161919	3.03266357174671	270.578897383317	8.4867534041428e-61	3.69413432229498e-59
HCLS1	2.05692174226587	-1.53372043941976	10.845457824008	0.000990383902603239	0.00267051037083919
CYP4B1	-2.05125698628357	-0.981214416672385	3.46568135333839	0.0626546897029677	0.107532321782589
KIF26B	2.0505336601807	-1.18266944101184	14.3195738018496	0.000154252600692952	0.000482804007233411
DUSP16	2.04868562954556	4.53345375899182	593.001310282405	5.57294198242142e-131	5.61666814259119e-129
CLK1	2.04597943918378	3.63425840119329	345.702331865117	3.65623450281585e-77	2.12906597581748e-75
SNORA53	2.0428022300839	2.07812597549655	145.495157736886	1.6738186666787e-33	3.8609810159902e-32
HAVCR2	2.04100209712201	-1.39857286448747	11.8821523822887	0.000566744085041108	0.0016023912391473
NFKB2	2.02963074407866	6.28054968367646	1062.70890986543	4.20743560855067e-233	9.18763689053848e-231
MILR1	-2.02867498399368	-1.00070940601805	3.36795023178253	0.0664764166014632	0.113069454798438
GRB10	2.02711354816916	0.789273684248836	59.5397805984759	1.19846876269406e-14	1.10114570328314e-13
KIF5C	-2.0249487125219	1.36892799178474	19.0221469522505	1.29210038006433e-05	4.84380520160309e-05
ING1	2.01465441660944	2.81799036108064	223.83411344709	1.31855337221529e-50	4.68175780020724e-49
CHD5	2.01373081244573	1.67189484513122	107.138297501255	4.15163248197025e-25	6.8941303902122e-24
ENSCSAG00000012347	-2.00571996560056	-1.02039112430561	3.27070746659812	0.0705272028483345	0.119047592336882
EDN1	1.9987781400685	3.78773459588257	312.302649741321	6.880402314483e-70	3.56312375985598e-68
SMAD9	1.99793289771804	1.49171180068973	92.9259162422603	5.42889298845663e-22	7.85092228860472e-21
DLGAP1	1.99582271649178	0.578853325135596	49.3399899616095	2.15229916882382e-12	1.66172208072656e-11
FOSL1	1.99146711167886	2.44144517783926	172.872836457695	1.74477859789975e-39	4.85352212095171e-38
AMOTL2	1.99084077699052	9.35172805676566	2282.81076344426	0	0
